timestamp,junction,junction_name,vehicle_count,road_capacity,utilization_percent,average_speed_kmph,congestion_level
2026-09-22T21:18:05.809286,J1,Main Market,165,300,55.0,39.03,LOW
2026-09-22T21:18:05.809286,J2,Railway Square,215,350,61.4,28.63,MEDIUM
2026-09-22T21:18:05.809286,J3,City Center,329,400,82.2,20.55,MEDIUM
2026-09-22T21:18:05.809286,J4,University Road,145,300,48.3,31.59,LOW
2026-09-22T21:18:05.809286,J5,Hospital Road,204,280,72.9,27.94,MEDIUM
2026-09-22T21:18:05.809286,J6,Airport Road,232,350,66.3,22.26,MEDIUM
2026-09-22T21:18:10.838323,J1,Main Market,165,300,55.0,38.64,LOW
2026-09-22T21:18:10.838323,J2,Railway Square,215,350,61.4,24.69,MEDIUM
2026-09-22T21:18:10.838323,J3,City Center,343,400,85.8,20.98,MEDIUM
2026-09-22T21:18:10.838323,J4,University Road,150,300,50.0,33.94,LOW
2026-09-22T21:18:10.838323,J5,Hospital Road,213,280,76.1,29.28,MEDIUM
2026-09-22T21:18:10.838323,J6,Airport Road,205,350,58.6,30.88,LOW
2026-09-22T21:18:15.844966,J1,Main Market,170,300,56.7,33.44,LOW
2026-09-22T21:18:15.844966,J2,Railway Square,245,350,70.0,29.32,MEDIUM
2026-09-22T21:18:15.844966,J3,City Center,335,400,83.8,16.6,MEDIUM
2026-09-22T21:18:15.844966,J4,University Road,152,300,50.7,30.44,LOW
2026-09-22T21:18:15.844966,J5,Hospital Road,191,280,68.2,25.04,MEDIUM
2026-09-22T21:18:15.844966,J6,Airport Road,239,350,68.3,20.46,MEDIUM
2026-09-22T21:18:20.854879,J1,Main Market,175,300,58.3,37.35,LOW
2026-09-22T21:18:20.854879,J2,Railway Square,249,350,71.1,23.7,MEDIUM
2026-09-22T21:18:20.854879,J3,City Center,331,400,82.8,21.46,MEDIUM
2026-09-22T21:18:20.854879,J4,University Road,152,300,50.7,33.04,LOW
2026-09-22T21:18:20.854879,J5,Hospital Road,201,280,71.8,27.37,MEDIUM
2026-09-22T21:18:20.854879,J6,Airport Road,203,350,58.0,35.27,LOW
2026-09-22T21:18:25.906331,J1,Main Market,182,300,60.7,20.13,MEDIUM
2026-09-22T21:18:25.906331,J2,Railway Square,233,350,66.6,27.68,MEDIUM
2026-09-22T21:18:25.906331,J3,City Center,340,400,85.0,13.13,HIGH
2026-09-22T21:18:25.906331,J4,University Road,164,300,54.7,36.73,LOW
2026-09-22T21:18:25.906331,J5,Hospital Road,221,280,78.9,29.36,MEDIUM
2026-09-22T21:18:25.906331,J6,Airport Road,223,350,63.7,27.03,MEDIUM
2026-09-22T21:18:30.915424,J1,Main Market,158,300,52.7,35.88,LOW
2026-09-22T21:18:30.915424,J2,Railway Square,231,350,66.0,21.42,MEDIUM
2026-09-22T21:18:30.915424,J3,City Center,384,400,96.0,18.13,HIGH
2026-09-22T21:18:30.915424,J4,University Road,164,300,54.7,37.96,LOW
2026-09-22T21:18:30.915424,J5,Hospital Road,209,280,74.6,21.72,MEDIUM
2026-09-22T21:18:30.915424,J6,Airport Road,210,350,60.0,27.73,MEDIUM
2026-09-22T21:18:35.932677,J1,Main Market,158,300,52.7,36.77,LOW
2026-09-22T21:18:35.932677,J2,Railway Square,233,350,66.6,27.72,MEDIUM
2026-09-22T21:18:35.932677,J3,City Center,337,400,84.2,21.46,MEDIUM
2026-09-22T21:18:35.932677,J4,University Road,168,300,56.0,32.46,LOW
2026-09-22T21:18:35.932677,J5,Hospital Road,206,280,73.6,25.91,MEDIUM
2026-09-22T21:18:35.932677,J6,Airport Road,208,350,59.4,30.88,LOW
2026-09-22T21:18:40.948962,J1,Main Market,183,300,61.0,21.23,MEDIUM
2026-09-22T21:18:40.948962,J2,Railway Square,251,350,71.7,26.75,MEDIUM
2026-09-22T21:18:40.948962,J3,City Center,386,400,96.5,13.47,HIGH
2026-09-22T21:18:40.948962,J4,University Road,166,300,55.3,35.48,LOW
2026-09-22T21:18:40.948962,J5,Hospital Road,206,280,73.6,28.39,MEDIUM
2026-09-22T21:18:40.948962,J6,Airport Road,221,350,63.1,22.41,MEDIUM
2026-09-22T21:18:45.958681,J1,Main Market,162,300,54.0,39.94,LOW
2026-09-22T21:18:45.958681,J2,Railway Square,252,350,72.0,26.76,MEDIUM
2026-09-22T21:18:45.958681,J3,City Center,385,400,96.2,20.23,HIGH
2026-09-22T21:18:45.958681,J4,University Road,170,300,56.7,34.72,LOW
2026-09-22T21:18:45.958681,J5,Hospital Road,188,280,67.1,25.7,MEDIUM
2026-09-22T21:18:45.958681,J6,Airport Road,204,350,58.3,32.49,LOW
2026-09-22T21:18:50.964230,J1,Main Market,165,300,55.0,36.37,LOW
2026-09-22T21:18:50.964230,J2,Railway Square,222,350,63.4,20.8,MEDIUM
2026-09-22T21:18:50.964230,J3,City Center,359,400,89.8,17.16,MEDIUM
2026-09-22T21:18:50.964230,J4,University Road,145,300,48.3,39.47,LOW
2026-09-22T21:18:50.964230,J5,Hospital Road,218,280,77.9,25.36,MEDIUM
2026-09-22T21:18:50.964230,J6,Airport Road,238,350,68.0,26.53,MEDIUM
2026-09-22T21:18:55.972502,J1,Main Market,158,300,52.7,39.12,LOW
2026-09-22T21:18:55.972502,J2,Railway Square,238,350,68.0,27.3,MEDIUM
2026-09-22T21:18:55.972502,J3,City Center,385,400,96.2,15.79,HIGH
2026-09-22T21:18:55.972502,J4,University Road,154,300,51.3,38.17,LOW
2026-09-22T21:18:55.972502,J5,Hospital Road,189,280,67.5,27.17,MEDIUM
2026-09-22T21:18:55.972502,J6,Airport Road,223,350,63.7,29.82,MEDIUM
2026-09-22T21:19:00.987461,J1,Main Market,170,300,56.7,39.21,LOW
2026-09-22T21:19:00.987461,J2,Railway Square,233,350,66.6,26.01,MEDIUM
2026-09-22T21:19:00.987461,J3,City Center,342,400,85.5,17.94,MEDIUM
2026-09-22T21:19:00.987461,J4,University Road,160,300,53.3,34.5,LOW
2026-09-22T21:19:00.987461,J5,Hospital Road,187,280,66.8,23.99,MEDIUM
2026-09-22T21:19:00.987461,J6,Airport Road,205,350,58.6,33.56,LOW
2026-09-22T21:19:06.001893,J1,Main Market,158,300,52.7,38.72,LOW
2026-09-22T21:19:06.001893,J2,Railway Square,241,350,68.9,23.89,MEDIUM
2026-09-22T21:19:06.001893,J3,City Center,340,400,85.0,14.27,HIGH
2026-09-22T21:19:06.001893,J4,University Road,170,300,56.7,34.33,LOW
2026-09-22T21:19:06.001893,J5,Hospital Road,216,280,77.1,23.83,MEDIUM
2026-09-22T21:19:06.001893,J6,Airport Road,229,350,65.4,24.55,MEDIUM
2026-09-22T21:19:11.020233,J1,Main Market,180,300,60.0,20.13,MEDIUM
2026-09-22T21:19:11.020233,J2,Railway Square,242,350,69.1,24.34,MEDIUM
2026-09-22T21:19:11.020233,J3,City Center,385,400,96.2,19.63,HIGH
2026-09-22T21:19:11.020233,J4,University Road,161,300,53.7,32.7,LOW
2026-09-22T21:19:11.020233,J5,Hospital Road,188,280,67.1,24.11,MEDIUM
2026-09-22T21:19:11.020233,J6,Airport Road,224,350,64.0,25.3,MEDIUM
2026-09-22T21:19:16.037608,J1,Main Market,171,300,57.0,38.42,LOW
2026-09-22T21:19:16.037608,J2,Railway Square,248,350,70.9,29.89,MEDIUM
2026-09-22T21:19:16.037608,J3,City Center,347,400,86.8,12.32,HIGH
2026-09-22T21:19:16.037608,J4,University Road,169,300,56.3,36.29,LOW
2026-09-22T21:19:16.037608,J5,Hospital Road,189,280,67.5,26.46,MEDIUM
2026-09-22T21:19:16.037608,J6,Airport Road,219,350,62.6,22.01,MEDIUM
2026-09-22T21:19:21.044548,J1,Main Market,176,300,58.7,30.56,LOW
2026-09-22T21:19:21.044548,J2,Railway Square,216,350,61.7,24.18,MEDIUM
2026-09-22T21:19:21.044548,J3,City Center,344,400,86.0,13.9,HIGH
2026-09-22T21:19:21.044548,J4,University Road,145,300,48.3,32.62,LOW
2026-09-22T21:19:21.044548,J5,Hospital Road,198,280,70.7,26.12,MEDIUM
2026-09-22T21:19:21.044548,J6,Airport Road,235,350,67.1,25.6,MEDIUM
2026-09-22T21:19:26.049930,J1,Main Market,159,300,53.0,31.57,LOW
2026-09-22T21:19:26.049930,J2,Railway Square,260,350,74.3,22.79,MEDIUM
2026-09-22T21:19:26.049930,J3,City Center,359,400,89.8,12.3,HIGH
2026-09-22T21:19:26.049930,J4,University Road,149,300,49.7,36.11,LOW
2026-09-22T21:19:26.049930,J5,Hospital Road,219,280,78.2,25.01,MEDIUM
2026-09-22T21:19:26.049930,J6,Airport Road,215,350,61.4,24.45,MEDIUM
2026-09-22T21:19:31.056379,J1,Main Market,171,300,57.0,37.44,LOW
2026-09-22T21:19:31.056379,J2,Railway Square,240,350,68.6,27.95,MEDIUM
2026-09-22T21:19:31.056379,J3,City Center,367,400,91.8,17.93,HIGH
2026-09-22T21:19:31.056379,J4,University Road,173,300,57.7,31.74,LOW
2026-09-22T21:19:31.056379,J5,Hospital Road,223,280,79.6,25.6,MEDIUM
2026-09-22T21:19:31.056379,J6,Airport Road,232,350,66.3,29.28,MEDIUM
2026-09-22T21:19:36.098255,J1,Main Market,186,300,62.0,28.03,MEDIUM
2026-09-22T21:19:36.098255,J2,Railway Square,253,350,72.3,27.44,MEDIUM
2026-09-22T21:19:36.098255,J3,City Center,339,400,84.8,20.12,MEDIUM
2026-09-22T21:19:36.098255,J4,University Road,160,300,53.3,31.49,LOW
2026-09-22T21:19:36.098255,J5,Hospital Road,201,280,71.8,27.07,MEDIUM
2026-09-22T21:19:36.098255,J6,Airport Road,211,350,60.3,27.43,MEDIUM
2026-09-22T21:19:41.102702,J1,Main Market,184,300,61.3,25.65,MEDIUM
2026-09-22T21:19:41.102702,J2,Railway Square,237,350,67.7,21.65,MEDIUM
2026-09-22T21:19:41.102702,J3,City Center,374,400,93.5,19.62,HIGH
2026-09-22T21:19:41.102702,J4,University Road,157,300,52.3,30.82,LOW
2026-09-22T21:19:41.102702,J5,Hospital Road,213,280,76.1,20.76,MEDIUM
2026-09-22T21:19:41.102702,J6,Airport Road,229,350,65.4,20.82,MEDIUM
2026-09-22T21:19:46.145664,J1,Main Market,174,300,58.0,37.75,LOW
2026-09-22T21:19:46.145664,J2,Railway Square,253,350,72.3,28.03,MEDIUM
2026-09-22T21:19:46.145664,J3,City Center,355,400,88.8,15.02,MEDIUM
2026-09-22T21:19:46.145664,J4,University Road,146,300,48.7,37.17,LOW
2026-09-22T21:19:46.145664,J5,Hospital Road,194,280,69.3,21.13,MEDIUM
2026-09-22T21:19:46.145664,J6,Airport Road,210,350,60.0,29.01,MEDIUM
2026-09-22T21:19:51.170470,J1,Main Market,180,300,60.0,25.36,MEDIUM
2026-09-22T21:19:51.170470,J2,Railway Square,217,350,62.0,20.11,MEDIUM
2026-09-22T21:19:51.170470,J3,City Center,354,400,88.5,16.95,MEDIUM
2026-09-22T21:19:51.170470,J4,University Road,168,300,56.0,30.93,LOW
2026-09-22T21:19:51.170470,J5,Hospital Road,221,280,78.9,26.59,MEDIUM
2026-09-22T21:19:51.170470,J6,Airport Road,218,350,62.3,21.8,MEDIUM
2026-09-22T21:19:56.179226,J1,Main Market,157,300,52.3,30.91,LOW
2026-09-22T21:19:56.179226,J2,Railway Square,221,350,63.1,21.17,MEDIUM
2026-09-22T21:19:56.179226,J3,City Center,340,400,85.0,16.82,MEDIUM
2026-09-22T21:19:56.179226,J4,University Road,151,300,50.3,31.47,LOW
2026-09-22T21:19:56.179226,J5,Hospital Road,212,280,75.7,26.58,MEDIUM
2026-09-22T21:19:56.179226,J6,Airport Road,232,350,66.3,27.85,MEDIUM
2026-09-22T21:20:01.189730,J1,Main Market,165,300,55.0,34.96,LOW
2026-09-22T21:20:01.189730,J2,Railway Square,247,350,70.6,22.25,MEDIUM
2026-09-22T21:20:01.189730,J3,City Center,324,400,81.0,12.23,HIGH
2026-09-22T21:20:01.189730,J4,University Road,149,300,49.7,36.96,LOW
2026-09-22T21:20:01.189730,J5,Hospital Road,208,280,74.3,25.66,MEDIUM
2026-09-22T21:20:01.189730,J6,Airport Road,227,350,64.9,27.67,MEDIUM
2026-09-22T21:20:06.213095,J1,Main Market,178,300,59.3,36.18,LOW
2026-09-22T21:20:06.213095,J2,Railway Square,240,350,68.6,29.5,MEDIUM
2026-09-22T21:20:06.213095,J3,City Center,321,400,80.2,18.69,MEDIUM
2026-09-22T21:20:06.213095,J4,University Road,166,300,55.3,38.63,LOW
2026-09-22T21:20:06.213095,J5,Hospital Road,209,280,74.6,21.73,MEDIUM
2026-09-22T21:20:06.213095,J6,Airport Road,206,350,58.9,32.2,LOW
2026-09-22T21:20:11.224359,J1,Main Market,161,300,53.7,37.87,LOW
2026-09-22T21:20:11.224359,J2,Railway Square,246,350,70.3,24.62,MEDIUM
2026-09-22T21:20:11.224359,J3,City Center,324,400,81.0,21.48,MEDIUM
2026-09-22T21:20:11.224359,J4,University Road,156,300,52.0,35.16,LOW
2026-09-22T21:20:11.224359,J5,Hospital Road,213,280,76.1,20.16,MEDIUM
2026-09-22T21:20:11.224359,J6,Airport Road,227,350,64.9,22.66,MEDIUM
2026-09-22T21:20:16.235619,J1,Main Market,177,300,59.0,36.54,LOW
2026-09-22T21:20:16.235619,J2,Railway Square,238,350,68.0,25.91,MEDIUM
2026-09-22T21:20:16.235619,J3,City Center,332,400,83.0,12.66,HIGH
2026-09-22T21:20:16.235619,J4,University Road,167,300,55.7,36.04,LOW
2026-09-22T21:20:16.235619,J5,Hospital Road,203,280,72.5,26.03,MEDIUM
2026-09-22T21:20:16.235619,J6,Airport Road,208,350,59.4,35.95,LOW
2026-09-22T21:20:21.241582,J1,Main Market,187,300,62.3,21.13,MEDIUM
2026-09-22T21:20:21.241582,J2,Railway Square,216,350,61.7,21.96,MEDIUM
2026-09-22T21:20:21.241582,J3,City Center,367,400,91.8,19.96,HIGH
2026-09-22T21:20:21.241582,J4,University Road,152,300,50.7,36.05,LOW
2026-09-22T21:20:21.241582,J5,Hospital Road,211,280,75.4,24.58,MEDIUM
2026-09-22T21:20:21.241582,J6,Airport Road,218,350,62.3,25.42,MEDIUM
2026-09-22T21:20:26.248583,J1,Main Market,169,300,56.3,39.06,LOW
2026-09-22T21:20:26.248583,J2,Railway Square,215,350,61.4,24.68,MEDIUM
2026-09-22T21:20:26.248583,J3,City Center,361,400,90.2,17.29,HIGH
2026-09-22T21:20:26.248583,J4,University Road,145,300,48.3,33.21,LOW
2026-09-22T21:20:26.248583,J5,Hospital Road,221,280,78.9,23.74,MEDIUM
2026-09-22T21:20:26.248583,J6,Airport Road,218,350,62.3,20.13,MEDIUM
2026-09-22T21:20:31.255251,J1,Main Market,161,300,53.7,32.45,LOW
2026-09-22T21:20:31.255251,J2,Railway Square,252,350,72.0,26.21,MEDIUM
2026-09-22T21:20:31.255251,J3,City Center,342,400,85.5,18.03,MEDIUM
2026-09-22T21:20:31.255251,J4,University Road,149,300,49.7,36.45,LOW
2026-09-22T21:20:31.255251,J5,Hospital Road,211,280,75.4,24.54,MEDIUM
2026-09-22T21:20:31.255251,J6,Airport Road,241,350,68.9,25.91,MEDIUM
2026-09-22T21:20:36.261933,J1,Main Market,176,300,58.7,35.98,LOW
2026-09-22T21:20:36.261933,J2,Railway Square,230,350,65.7,20.65,MEDIUM
2026-09-22T21:20:36.261933,J3,City Center,335,400,83.8,19.66,MEDIUM
2026-09-22T21:20:36.261933,J4,University Road,150,300,50.0,34.54,LOW
2026-09-22T21:20:36.261933,J5,Hospital Road,224,280,80.0,16.0,MEDIUM
2026-09-22T21:20:36.261933,J6,Airport Road,234,350,66.9,29.55,MEDIUM
2026-09-22T21:20:41.268982,J1,Main Market,174,300,58.0,30.4,LOW
2026-09-22T21:20:41.268982,J2,Railway Square,257,350,73.4,20.67,MEDIUM
2026-09-22T21:20:41.268982,J3,City Center,356,400,89.0,20.38,MEDIUM
2026-09-22T21:20:41.268982,J4,University Road,169,300,56.3,33.17,LOW
2026-09-22T21:20:41.268982,J5,Hospital Road,196,280,70.0,24.65,MEDIUM
2026-09-22T21:20:41.268982,J6,Airport Road,240,350,68.6,27.6,MEDIUM
2026-09-22T21:20:46.276906,J1,Main Market,163,300,54.3,32.4,LOW
2026-09-22T21:20:46.276906,J2,Railway Square,248,350,70.9,28.0,MEDIUM
2026-09-22T21:20:46.276906,J3,City Center,330,400,82.5,16.48,MEDIUM
2026-09-22T21:20:46.276906,J4,University Road,154,300,51.3,39.77,LOW
2026-09-22T21:20:46.276906,J5,Hospital Road,201,280,71.8,27.81,MEDIUM
2026-09-22T21:20:46.276906,J6,Airport Road,198,350,56.6,31.17,LOW
2026-09-22T21:20:51.282052,J1,Main Market,156,300,52.0,34.68,LOW
2026-09-22T21:20:51.282052,J2,Railway Square,243,350,69.4,20.37,MEDIUM
2026-09-22T21:20:51.282052,J3,City Center,352,400,88.0,21.08,MEDIUM
2026-09-22T21:20:51.282052,J4,University Road,157,300,52.3,32.68,LOW
2026-09-22T21:20:51.282052,J5,Hospital Road,193,280,68.9,28.92,MEDIUM
2026-09-22T21:20:51.282052,J6,Airport Road,214,350,61.1,22.28,MEDIUM
2026-09-22T21:20:56.301274,J1,Main Market,174,300,58.0,30.44,LOW
2026-09-22T21:20:56.301274,J2,Railway Square,225,350,64.3,24.77,MEDIUM
2026-09-22T21:20:56.301274,J3,City Center,387,400,96.8,12.93,HIGH
2026-09-22T21:20:56.301274,J4,University Road,142,300,47.3,38.7,LOW
2026-09-22T21:20:56.301274,J5,Hospital Road,188,280,67.1,22.62,MEDIUM
2026-09-22T21:20:56.301274,J6,Airport Road,205,350,58.6,38.64,LOW
2026-09-22T21:21:01.320239,J1,Main Market,182,300,60.7,28.29,MEDIUM
2026-09-22T21:21:01.320239,J2,Railway Square,243,350,69.4,25.52,MEDIUM
2026-09-22T21:21:01.320239,J3,City Center,335,400,83.8,15.65,MEDIUM
2026-09-22T21:21:01.320239,J4,University Road,146,300,48.7,36.37,LOW
2026-09-22T21:21:01.320239,J5,Hospital Road,199,280,71.1,27.55,MEDIUM
2026-09-22T21:21:01.320239,J6,Airport Road,229,350,65.4,29.97,MEDIUM
2026-09-22T21:21:06.342525,J1,Main Market,189,300,63.0,29.24,MEDIUM
2026-09-22T21:21:06.342525,J2,Railway Square,254,350,72.6,26.33,MEDIUM
2026-09-22T21:21:06.342525,J3,City Center,379,400,94.8,14.75,HIGH
2026-09-22T21:21:06.342525,J4,University Road,164,300,54.7,30.68,LOW
2026-09-22T21:21:06.342525,J5,Hospital Road,190,280,67.9,24.27,MEDIUM
2026-09-22T21:21:06.342525,J6,Airport Road,242,350,69.1,23.66,MEDIUM
2026-09-22T21:21:11.359100,J1,Main Market,182,300,60.7,20.71,MEDIUM
2026-09-22T21:21:11.359100,J2,Railway Square,255,350,72.9,23.16,MEDIUM
2026-09-22T21:21:11.359100,J3,City Center,379,400,94.8,15.33,HIGH
2026-09-22T21:21:11.359100,J4,University Road,156,300,52.0,30.37,LOW
2026-09-22T21:21:11.359100,J5,Hospital Road,198,280,70.7,25.91,MEDIUM
2026-09-22T21:21:11.359100,J6,Airport Road,229,350,65.4,29.5,MEDIUM
2026-09-22T21:21:16.364012,J1,Main Market,163,300,54.3,31.23,LOW
2026-09-22T21:21:16.364012,J2,Railway Square,222,350,63.4,24.31,MEDIUM
2026-09-22T21:21:16.364012,J3,City Center,358,400,89.5,21.09,MEDIUM
2026-09-22T21:21:16.364012,J4,University Road,154,300,51.3,30.3,LOW
2026-09-22T21:21:16.364012,J5,Hospital Road,215,280,76.8,21.98,MEDIUM
2026-09-22T21:21:16.364012,J6,Airport Road,221,350,63.1,25.39,MEDIUM
2026-09-22T21:21:21.384926,J1,Main Market,173,300,57.7,30.94,LOW
2026-09-22T21:21:21.384926,J2,Railway Square,258,350,73.7,28.08,MEDIUM
2026-09-22T21:21:21.384926,J3,City Center,387,400,96.8,16.26,HIGH
2026-09-22T21:21:21.384926,J4,University Road,145,300,48.3,33.89,LOW
2026-09-22T21:21:21.384926,J5,Hospital Road,213,280,76.1,24.66,MEDIUM
2026-09-22T21:21:21.384926,J6,Airport Road,239,350,68.3,22.52,MEDIUM
2026-09-22T21:21:26.391230,J1,Main Market,170,300,56.7,30.02,LOW
2026-09-22T21:21:26.391230,J2,Railway Square,238,350,68.0,20.65,MEDIUM
2026-09-22T21:21:26.391230,J3,City Center,380,400,95.0,12.96,HIGH
2026-09-22T21:21:26.391230,J4,University Road,147,300,49.0,37.4,LOW
2026-09-22T21:21:26.391230,J5,Hospital Road,218,280,77.9,26.6,MEDIUM
2026-09-22T21:21:26.391230,J6,Airport Road,216,350,61.7,25.19,MEDIUM
2026-09-22T21:21:31.398190,J1,Main Market,166,300,55.3,37.19,LOW
2026-09-22T21:21:31.398190,J2,Railway Square,239,350,68.3,20.69,MEDIUM
2026-09-22T21:21:31.398190,J3,City Center,374,400,93.5,12.89,HIGH
2026-09-22T21:21:31.398190,J4,University Road,150,300,50.0,38.53,LOW
2026-09-22T21:21:31.398190,J5,Hospital Road,186,280,66.4,21.09,MEDIUM
2026-09-22T21:21:31.398190,J6,Airport Road,222,350,63.4,22.07,MEDIUM
2026-09-22T21:21:36.419161,J1,Main Market,162,300,54.0,37.48,LOW
2026-09-22T21:21:36.419161,J2,Railway Square,233,350,66.6,27.23,MEDIUM
2026-09-22T21:21:36.419161,J3,City Center,335,400,83.8,18.47,MEDIUM
2026-09-22T21:21:36.419161,J4,University Road,166,300,55.3,32.14,LOW
2026-09-22T21:21:36.419161,J5,Hospital Road,193,280,68.9,27.55,MEDIUM
2026-09-22T21:21:36.419161,J6,Airport Road,232,350,66.3,21.59,MEDIUM
2026-09-22T21:21:41.432421,J1,Main Market,173,300,57.7,35.87,LOW
2026-09-22T21:21:41.432421,J2,Railway Square,218,350,62.3,24.33,MEDIUM
2026-09-22T21:21:41.432421,J3,City Center,362,400,90.5,19.99,HIGH
2026-09-22T21:21:41.432421,J4,University Road,154,300,51.3,37.02,LOW
2026-09-22T21:21:41.432421,J5,Hospital Road,223,280,79.6,28.08,MEDIUM
2026-09-22T21:21:41.432421,J6,Airport Road,219,350,62.6,25.35,MEDIUM
2026-09-22T21:21:46.437597,J1,Main Market,186,300,62.0,26.75,MEDIUM
2026-09-22T21:21:46.437597,J2,Railway Square,215,350,61.4,23.93,MEDIUM
2026-09-22T21:21:46.437597,J3,City Center,357,400,89.2,12.77,HIGH
2026-09-22T21:21:46.437597,J4,University Road,164,300,54.7,34.78,LOW
2026-09-22T21:21:46.437597,J5,Hospital Road,197,280,70.4,22.3,MEDIUM
2026-09-22T21:21:46.437597,J6,Airport Road,233,350,66.6,24.34,MEDIUM
2026-09-22T21:21:51.446621,J1,Main Market,184,300,61.3,28.11,MEDIUM
2026-09-22T21:21:51.446621,J2,Railway Square,219,350,62.6,21.4,MEDIUM
2026-09-22T21:21:51.446621,J3,City Center,369,400,92.2,19.18,HIGH
2026-09-22T21:21:51.446621,J4,University Road,151,300,50.3,34.41,LOW
2026-09-22T21:21:51.446621,J5,Hospital Road,212,280,75.7,25.08,MEDIUM
2026-09-22T21:21:51.446621,J6,Airport Road,211,350,60.3,25.4,MEDIUM
2026-09-22T21:21:56.453995,J1,Main Market,178,300,59.3,31.23,LOW
2026-09-22T21:21:56.453995,J2,Railway Square,219,350,62.6,21.7,MEDIUM
2026-09-22T21:21:56.453995,J3,City Center,351,400,87.8,21.27,MEDIUM
2026-09-22T21:21:56.453995,J4,University Road,157,300,52.3,35.13,LOW
2026-09-22T21:21:56.453995,J5,Hospital Road,206,280,73.6,29.69,MEDIUM
2026-09-22T21:21:56.453995,J6,Airport Road,209,350,59.7,35.87,LOW
2026-09-22T21:22:01.464766,J1,Main Market,167,300,55.7,37.33,LOW
2026-09-22T21:22:01.464766,J2,Railway Square,235,350,67.1,25.38,MEDIUM
2026-09-22T21:22:01.464766,J3,City Center,363,400,90.8,13.63,HIGH
2026-09-22T21:22:01.464766,J4,University Road,143,300,47.7,38.65,LOW
2026-09-22T21:22:01.464766,J5,Hospital Road,216,280,77.1,28.41,MEDIUM
2026-09-22T21:22:01.464766,J6,Airport Road,224,350,64.0,21.69,MEDIUM
2026-09-22T21:22:06.479468,J1,Main Market,160,300,53.3,34.47,LOW
2026-09-22T21:22:06.479468,J2,Railway Square,225,350,64.3,21.98,MEDIUM
2026-09-22T21:22:06.479468,J3,City Center,355,400,88.8,20.8,MEDIUM
2026-09-22T21:22:06.479468,J4,University Road,152,300,50.7,31.76,LOW
2026-09-22T21:22:06.479468,J5,Hospital Road,187,280,66.8,25.88,MEDIUM
2026-09-22T21:22:06.479468,J6,Airport Road,235,350,67.1,27.28,MEDIUM
2026-09-22T21:22:11.494154,J1,Main Market,167,300,55.7,33.03,LOW
2026-09-22T21:22:11.494154,J2,Railway Square,261,350,74.6,24.11,MEDIUM
2026-09-22T21:22:11.494154,J3,City Center,383,400,95.8,14.12,HIGH
2026-09-22T21:22:11.494154,J4,University Road,154,300,51.3,30.75,LOW
2026-09-22T21:22:11.494154,J5,Hospital Road,196,280,70.0,29.02,MEDIUM
2026-09-22T21:22:11.494154,J6,Airport Road,242,350,69.1,25.04,MEDIUM
2026-09-22T21:22:16.501569,J1,Main Market,179,300,59.7,35.75,LOW
2026-09-22T21:22:16.501569,J2,Railway Square,240,350,68.6,25.89,MEDIUM
2026-09-22T21:22:16.501569,J3,City Center,349,400,87.2,17.62,MEDIUM
2026-09-22T21:22:16.501569,J4,University Road,153,300,51.0,31.02,LOW
2026-09-22T21:22:16.501569,J5,Hospital Road,198,280,70.7,21.58,MEDIUM
2026-09-22T21:22:16.501569,J6,Airport Road,226,350,64.6,26.65,MEDIUM
2026-09-22T21:22:21.523192,J1,Main Market,157,300,52.3,38.31,LOW
2026-09-22T21:22:21.523192,J2,Railway Square,244,350,69.7,26.89,MEDIUM
2026-09-22T21:22:21.523192,J3,City Center,386,400,96.5,20.29,HIGH
2026-09-22T21:22:21.523192,J4,University Road,172,300,57.3,30.98,LOW
2026-09-22T21:22:21.523192,J5,Hospital Road,187,280,66.8,27.63,MEDIUM
2026-09-22T21:22:21.523192,J6,Airport Road,207,350,59.1,37.54,LOW
2026-09-22T21:22:26.546240,J1,Main Market,172,300,57.3,39.61,LOW
2026-09-22T21:22:26.546240,J2,Railway Square,247,350,70.6,24.58,MEDIUM
2026-09-22T21:22:26.546240,J3,City Center,391,400,97.8,18.45,HIGH
2026-09-22T21:22:26.546240,J4,University Road,160,300,53.3,32.02,LOW
2026-09-22T21:22:26.546240,J5,Hospital Road,202,280,72.1,26.69,MEDIUM
2026-09-22T21:22:26.546240,J6,Airport Road,208,350,59.4,36.63,LOW
2026-09-22T21:22:31.557724,J1,Main Market,176,300,58.7,32.0,LOW
2026-09-22T21:22:31.557724,J2,Railway Square,243,350,69.4,26.95,MEDIUM
2026-09-22T21:22:31.557724,J3,City Center,325,400,81.2,21.25,MEDIUM
2026-09-22T21:22:31.557724,J4,University Road,143,300,47.7,36.11,LOW
2026-09-22T21:22:31.557724,J5,Hospital Road,186,280,66.4,26.94,MEDIUM
2026-09-22T21:22:31.557724,J6,Airport Road,224,350,64.0,23.88,MEDIUM
2026-09-22T21:22:36.574933,J1,Main Market,186,300,62.0,20.9,MEDIUM
2026-09-22T21:22:36.574933,J2,Railway Square,242,350,69.1,23.59,MEDIUM
2026-09-22T21:22:36.574933,J3,City Center,387,400,96.8,21.23,HIGH
2026-09-22T21:22:36.574933,J4,University Road,171,300,57.0,39.97,LOW
2026-09-22T21:22:36.574933,J5,Hospital Road,216,280,77.1,28.92,MEDIUM
2026-09-22T21:22:36.574933,J6,Airport Road,233,350,66.6,24.37,MEDIUM
